Filename	Method	Submission	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
DREAM5_NetworkInference_Other3_Network1_#19.txt	raw	Other3	old_gs	0.19589282	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#2.txt	raw	Other3	old_gs	0.19590740	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12767698	0.07481626	0.19315612	14.13188312	
DREAM5_NetworkInference_Other3_Network1_#20.txt	raw	Other3	old_gs	0.19588120	0.04318897	0.01963919	0.78996911	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#21.txt	raw	Other3	old_gs	0.19585915	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#22.txt	raw	Other3	old_gs	0.19587420	0.04318897	0.01963919	0.78996904	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#23.txt	raw	Other3	old_gs	0.19585332	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#24.txt	raw	Other3	old_gs	0.19592005	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.98105349	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.13029082	0.07481626	0.19315612	14.13275440	
DREAM5_NetworkInference_Other3_Network1_#25.txt	raw	Other3	old_gs	0.19586242	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#26.txt	raw	Other3	old_gs	0.19585959	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#27.txt	raw	Other3	old_gs	0.19590137	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12767698	0.07481626	0.19315612	14.13188312	
DREAM5_NetworkInference_Other3_Network1_#28.txt	raw	Other3	old_gs	0.19586932	0.04318897	0.01963919	0.78996911	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#29.txt	raw	Other3	old_gs	0.19588299	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#3.txt	raw	Other3	old_gs	0.19589107	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#30.txt	raw	Other3	old_gs	0.19587047	0.04318897	0.01963919	0.78996913	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#31.txt	raw	Other3	old_gs	0.19581674	0.04318897	0.01963919	0.78996905	0.56682165	0.51236959	15.92881542	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10417178	0.07481626	0.19315612	14.12404805	
DREAM5_NetworkInference_Other3_Network1_#32.txt	raw	Other3	old_gs	0.19590146	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12767698	0.07481626	0.19315612	14.13188312	
DREAM5_NetworkInference_Other3_Network1_#33.txt	raw	Other3	old_gs	0.19587969	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#34.txt	raw	Other3	old_gs	0.19586728	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#35.txt	raw	Other3	old_gs	0.19584310	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.94447781	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11200297	0.07481626	0.19315612	14.12665845	
DREAM5_NetworkInference_Other3_Network1_#36.txt	raw	Other3	old_gs	0.19584539	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.94447781	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11200297	0.07481626	0.19315612	14.12665845	
DREAM5_NetworkInference_Other3_Network1_#37.txt	raw	Other3	old_gs	0.19588827	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#38.txt	raw	Other3	old_gs	0.19589075	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#39.txt	raw	Other3	old_gs	0.19589778	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#4.txt	raw	Other3	old_gs	0.19590130	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12767698	0.07481626	0.19315612	14.13188312	
DREAM5_NetworkInference_Other3_Network1_#40.txt	raw	Other3	old_gs	0.19588522	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#41.txt	raw	Other3	old_gs	0.19585911	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#42.txt	raw	Other3	old_gs	0.19587481	0.04318897	0.01963919	0.78996905	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#43.txt	raw	Other3	old_gs	0.19584236	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.94447781	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11200297	0.07481626	0.19315612	14.12665845	
DREAM5_NetworkInference_Other3_Network1_#44.txt	raw	Other3	old_gs	0.19583573	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#45.txt	raw	Other3	old_gs	0.19588428	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#46.txt	raw	Other3	old_gs	0.19586963	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#47.txt	raw	Other3	old_gs	0.19592193	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.98628204	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.13290509	0.07481626	0.19315612	14.13362582	
DREAM5_NetworkInference_Other3_Network1_#48.txt	raw	Other3	old_gs	0.19587916	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#49.txt	raw	Other3	old_gs	0.19585964	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#5.txt	raw	Other3	old_gs	0.19583400	0.04318897	0.01963919	0.78996912	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#50.txt	raw	Other3	old_gs	0.19585818	0.04318897	0.01963919	0.78996905	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#51.txt	raw	Other3	old_gs	0.19587871	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#52.txt	raw	Other3	old_gs	0.19587038	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#53.txt	raw	Other3	old_gs	0.19590443	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12767698	0.07481626	0.19315612	14.13188312	
DREAM5_NetworkInference_Other3_Network1_#54.txt	raw	Other3	old_gs	0.19583819	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#55.txt	raw	Other3	old_gs	0.19587498	0.04318897	0.01963919	0.78996911	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#56.txt	raw	Other3	old_gs	0.19588748	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#57.txt	raw	Other3	old_gs	0.19584591	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.94447781	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11200297	0.07481626	0.19315612	14.12665845	
DREAM5_NetworkInference_Other3_Network1_#58.txt	raw	Other3	old_gs	0.19589722	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#59.txt	raw	Other3	old_gs	0.19587188	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#6.txt	raw	Other3	old_gs	0.19588017	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#60.txt	raw	Other3	old_gs	0.19586943	0.04318897	0.01963919	0.78996904	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#61.txt	raw	Other3	old_gs	0.19585317	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#62.txt	raw	Other3	old_gs	0.19587347	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#63.txt	raw	Other3	old_gs	0.19585861	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#64.txt	raw	Other3	old_gs	0.19588474	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#65.txt	raw	Other3	old_gs	0.19588167	0.04318897	0.01963919	0.78996904	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#66.txt	raw	Other3	old_gs	0.19588396	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#67.txt	raw	Other3	old_gs	0.19583016	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.93403536	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10678175	0.07481626	0.19315612	14.12491804	
DREAM5_NetworkInference_Other3_Network1_#68.txt	raw	Other3	old_gs	0.19589906	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#69.txt	raw	Other3	old_gs	0.19584597	0.04318897	0.01963919	0.78996904	0.56682165	0.51236959	15.94447781	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11200297	0.07481626	0.19315612	14.12665845	
DREAM5_NetworkInference_Other3_Network1_#7.txt	raw	Other3	old_gs	0.19585207	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#70.txt	raw	Other3	old_gs	0.19590257	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.97582581	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12767698	0.07481626	0.19315612	14.13188312	
DREAM5_NetworkInference_Other3_Network1_#71.txt	raw	Other3	old_gs	0.19588269	0.04318897	0.01963919	0.78996911	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#72.txt	raw	Other3	old_gs	0.19586561	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#73.txt	raw	Other3	old_gs	0.19585153	0.04318897	0.01963919	0.78996905	0.56682165	0.51236959	15.94970032	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11461423	0.07481626	0.19315612	14.12752887	
DREAM5_NetworkInference_Other3_Network1_#74.txt	raw	Other3	old_gs	0.19589188	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#75.txt	raw	Other3	old_gs	0.19587807	0.04318897	0.01963919	0.78996909	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#76.txt	raw	Other3	old_gs	0.19589349	0.04318897	0.01963919	0.78996911	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#77.txt	raw	Other3	old_gs	0.19588228	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#78.txt	raw	Other3	old_gs	0.19583923	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#79.txt	raw	Other3	old_gs	0.19591591	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.98105349	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.13029082	0.07481626	0.19315612	14.13275440	
DREAM5_NetworkInference_Other3_Network1_#8.txt	raw	Other3	old_gs	0.19584377	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.94447781	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11200297	0.07481626	0.19315612	14.12665845	
DREAM5_NetworkInference_Other3_Network1_#80.txt	raw	Other3	old_gs	0.19583356	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#81.txt	raw	Other3	old_gs	0.19594434	0.04318897	0.01963919	0.78996912	0.56682165	0.51236959	15.99674170	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.13813492	0.07481626	0.19315612	14.13536910	
DREAM5_NetworkInference_Other3_Network1_#82.txt	raw	Other3	old_gs	0.19589246	0.04318897	0.01963919	0.78996902	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#83.txt	raw	Other3	old_gs	0.19587314	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#84.txt	raw	Other3	old_gs	0.19583901	0.04318897	0.01963919	0.78996913	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#85.txt	raw	Other3	old_gs	0.19583102	0.04318897	0.01963919	0.78996910	0.56682165	0.51236959	15.93925615	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10939214	0.07481626	0.19315612	14.12578818	
DREAM5_NetworkInference_Other3_Network1_#86.txt	raw	Other3	old_gs	0.19586800	0.04318897	0.01963919	0.78996905	0.56682165	0.51236959	15.95492370	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11722592	0.07481626	0.19315612	14.12839943	
DREAM5_NetworkInference_Other3_Network1_#87.txt	raw	Other3	old_gs	0.19588636	0.04318897	0.01963919	0.78996913	0.56682165	0.51236959	15.96537304	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12245059	0.07481626	0.19315612	14.13014099	
DREAM5_NetworkInference_Other3_Network1_#88.txt	raw	Other3	old_gs	0.19583028	0.04318897	0.01963919	0.78996908	0.56682165	0.51236959	15.93403536	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10678175	0.07481626	0.19315612	14.12491804	
DREAM5_NetworkInference_Other3_Network1_#89.txt	raw	Other3	old_gs	0.19582978	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.93403536	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.10678175	0.07481626	0.19315612	14.12491804	
DREAM5_NetworkInference_Other3_Network1_#9.txt	raw	Other3	old_gs	0.19587423	0.04318897	0.01963919	0.78996911	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
DREAM5_NetworkInference_Other3_Network1_#90.txt	raw	Other3	old_gs	0.19589315	0.04318897	0.01963919	0.78996906	0.56682165	0.51236959	15.97059900	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.12506357	0.07481626	0.19315612	14.13101198	
DREAM5_NetworkInference_Other3_Network1_#91.txt	raw	Other3	old_gs	0.19587555	0.04318897	0.01963919	0.78996907	0.56682165	0.51236959	15.96014794	0.14810381	0.11006072	68.27952814	0.00152871	0.27625153	42.11983804	0.07481626	0.19315612	14.12927014	
